date,naics3,nbonds,spr_avg,spr_p50,spr_std,nbonds*spr_avg
1988Q4,486,15,2.0483,1.4273,1.464,30.7245
1989Q1,486,15,2.2463,1.4559,1.6372,33.6945
1989Q2,486,12,2.7416,1.7491,2.3883,32.8992
1989Q3,486,9,2.292,1.6738,1.7385,20.628
1989Q4,486,9,1.8879,1.771,0.7503,16.9911
1990Q1,486,7,1.8886,1.4149,1.1652,13.2202
1990Q2,486,9,1.8009,1.4307,0.9223,16.2081
1990Q3,486,9,1.7085,1.3635,0.8851,15.3765
1990Q4,486,11,2.004,1.9231,0.8438,22.044
1991Q1,486,11,1.9062,1.3604,0.9005,20.9682
1991Q2,486,12,1.3851,1.4677,0.2987,16.6212
1991Q3,486,12,1.9018,1.6657,0.5973,22.8216
1991Q4,486,15,2.6323,2.8018,1.0534,39.4845
1992Q1,486,18,1.8423,1.884,0.8351,33.1614
1992Q2,486,20,2.8229,1.9382,1.9783,56.458
1992Q3,486,27,2.7122,1.9559,1.6463,73.2294
1992Q4,486,32,2.0569,1.7067,1.1797,65.8208
1993Q1,486,31,1.9688,1.7404,0.8954,61.0328
1993Q2,486,33,1.978,1.8651,0.8786,65.274
1993Q3,486,33,1.9132,1.3674,1.0164,63.1356
1993Q4,486,33,1.7792,1.1582,0.9524,58.7136
1994Q1,486,35,1.3982,1.0619,0.7252,48.937
1994Q2,486,39,1.238,1.0268,0.5697,48.282
1994Q3,486,39,1.1315,0.8725,0.613,44.1285
1994Q4,486,38,1.0711,0.8722,0.4981,40.7018
1995Q1,486,30,0.8433,0.7227,0.3009,25.299
1995Q2,486,24,1.0967,0.7432,1.4809,26.3208
1995Q3,486,30,1.5287,0.7494,2.3161,45.861
1995Q4,486,31,2.2187,0.7285,4.5895,68.7797
1996Q1,486,33,1.3346,0.7557,1.888,44.0418
1996Q2,486,33,1.1519,0.7166,1.3543,38.0127
1996Q3,486,34,0.9417,0.6941,0.988,32.0178
1996Q4,486,39,0.6181,0.5695,0.2105,24.1059
1997Q1,486,39,0.5791,0.5227,0.1841,22.5849
1997Q2,486,30,0.5781,0.6015,0.1668,17.343
1997Q3,486,30,0.5446,0.5366,0.1695,16.338
1997Q4,486,34,0.6601,0.6796,0.2012,22.4434
1998Q1,486,39,0.7311,0.744,0.177,28.5129
1998Q2,486,26,0.8113,0.7566,0.2024,21.0938
1998Q3,486,35,1.3243,1.2334,0.5082,46.3505
1998Q4,486,39,1.55,1.4629,0.5418,60.45
1999Q1,486,39,1.3029,1.2576,0.4188,50.8131
1999Q2,486,41,1.1571,1.061,0.348,47.4411
1999Q3,486,46,1.3312,1.2948,0.2813,61.2352
1999Q4,486,48,1.2677,1.2057,0.2422,60.8496
2000Q1,486,47,1.4639,1.3682,0.3618,68.8033
2000Q2,486,48,1.7212,1.7491,0.4471,82.6176
2000Q3,486,51,1.6882,1.6598,0.4064,86.0982
2000Q4,486,58,1.7642,1.7526,0.4064,102.3236
2001Q1,486,62,1.9899,1.6745,1.0898,123.3738
2001Q2,486,67,2.0189,1.7001,1.4594,135.2663
2001Q3,486,74,2.0847,1.9186,0.7326,154.2678
2001Q4,486,75,2.6712,2.3106,1.19,200.34
2002Q1,486,80,2.8506,2.5366,0.9392,228.048
2002Q2,486,81,4.3497,2.9035,3.1122,352.3257
2002Q3,486,79,10.4088,7.6964,7.6231,822.2952
2002Q4,486,75,12.4886,9.1843,8.6698,936.645
2003Q1,486,83,9.0479,7.1883,6.0974,750.9757
2003Q2,486,84,5.0005,5.0783,2.1472,420.042
2003Q3,486,90,4.4563,4.5168,2.0899,401.067
2003Q4,486,88,3.2725,2.8755,1.7286,287.98
2004Q1,486,95,3.2766,2.9829,1.7985,311.277
2004Q2,486,98,3.1048,2.8056,1.7468,304.2704
2004Q3,486,86,2.7263,2.6144,1.4065,234.4618
2004Q4,486,89,2.2287,2.277,1.1015,198.3543
2005Q1,486,81,2.3293,2.1935,1.3538,188.6733
2005Q2,486,81,2.7364,2.704,1.5003,221.6484
2005Q3,486,81,2.1446,2.3033,0.9497,173.7126
2005Q4,486,82,2.313,2.5061,0.9417,189.666
2006Q1,486,83,1.9202,2.0042,0.7049,159.3766
2006Q2,486,89,1.9912,2.1103,0.7954,177.2168
2006Q3,486,88,2.2257,2.3786,0.898,195.8616
2006Q4,486,109,1.9491,1.9577,0.7835,212.4519
2007Q1,486,112,1.6473,1.5386,0.67,184.4976
2007Q2,486,102,1.638,1.4979,0.7413,167.076
2007Q3,486,102,2.4168,2.4126,0.9439,246.5136
2007Q4,486,103,2.731,2.4391,1.1171,281.293
2008Q1,486,104,3.4364,3.0836,1.1729,357.3856
2008Q2,486,105,3.0844,2.7985,0.8512,323.862
2008Q3,486,110,3.9607,3.5561,1.3401,435.677
2008Q4,486,114,8.7148,8.4164,2.779,993.4872
2009Q1,486,115,7.3804,6.4177,2.9337,848.746
2009Q2,486,116,5.8459,5.5337,2.1072,678.1244
2009Q3,486,114,4.3028,3.4547,2.1172,490.5192
2009Q4,486,118,3.6382,3.0585,1.9296,429.3076
2010Q1,486,105,3.2058,2.1315,2.3598,336.609
2010Q2,486,92,3.8428,2.9324,2.9223,353.5376
2010Q3,486,91,4.3332,3.077,3.6392,394.3212
2010Q4,486,92,4.153,2.7682,3.9105,382.076
2011Q1,486,95,3.3143,2.0681,3.2226,314.8585
2011Q2,486,91,3.2194,1.8857,3.3554,292.9654
2011Q3,486,89,4.6627,2.4116,5.4052,414.9803
2011Q4,486,79,4.2479,2.7743,4.3345,335.5841
2012Q1,486,69,2.5685,2.6189,0.7936,177.2265
2012Q2,486,48,2.3245,2.3136,0.6059,111.576
2012Q3,486,48,2.3082,2.2955,0.7039,110.7936
2012Q4,486,50,2.0308,1.9469,0.7525,101.54
2013Q1,486,54,2.0269,1.9742,0.7429,109.4526
2013Q2,486,54,2.0142,2.0248,0.7434,108.7668
2013Q3,486,54,2.0544,2.0381,0.7516,110.9376
2013Q4,486,54,2.0528,2.0045,0.8474,110.8512
2014Q1,486,54,1.9892,1.8661,0.954,107.4168
2014Q2,486,53,1.7877,1.8905,0.8261,94.7481
2014Q3,486,51,1.7529,1.8325,0.8599,89.3979
2014Q4,486,51,2.1982,2.3403,1.1361,112.1082
2015Q1,486,51,2.7976,2.7221,1.5236,142.6776
2015Q2,486,49,2.6097,2.5481,1.2104,127.8753
2015Q3,486,48,3.441,3.4454,1.7076,165.168
2015Q4,486,47,4.648,4.4217,2.3361,218.456
2016Q1,486,15,6.8661,5.4108,3.4132,102.9915
1976Q4,488,1,1.0349,1.0349,,1.0349
1977Q1,488,3,0.9763,0.9657,0.0532,2.9289
1977Q2,488,3,0.8049,0.8227,0.0484,2.4147
1977Q3,488,3,0.9127,0.9328,0.0633,2.7381
1977Q4,488,3,0.9532,0.9741,0.048,2.8596
1978Q1,488,3,0.8332,0.8175,0.0301,2.4996
1978Q2,488,3,0.9079,0.9059,0.088,2.7237
1978Q3,488,3,0.8477,0.839,0.0267,2.5431
1978Q4,488,3,0.8477,0.8687,0.1267,2.5431
1979Q1,488,3,0.9518,0.8988,0.1106,2.8554
1979Q2,488,3,0.9851,0.966,0.0599,2.9553
1979Q3,488,3,0.9115,0.9325,0.226,2.7345
1979Q4,488,3,1.1997,1.2042,0.0683,3.5991
1980Q1,488,3,1.1822,1.1951,0.0876,3.5466
1980Q2,488,3,1.0346,1.0307,0.3924,3.1038
1980Q3,488,3,0.4127,0.4606,0.1091,1.2381
1980Q4,488,3,0.7904,0.6713,0.2287,2.3712
1981Q1,488,3,0.6115,0.5986,0.1694,1.8345
1981Q2,488,3,0.8612,1.1403,0.5243,2.5836
1981Q3,488,3,0.4948,0.588,0.2617,1.4844
1981Q4,488,2,0.4719,0.4719,0.1013,0.9438
1982Q1,488,3,0.5144,0.3888,0.387,1.5432
1982Q2,488,3,1.1494,1.2451,0.1943,3.4482
1982Q3,488,3,1.1552,1.0459,0.3844,3.4656
1982Q4,488,3,1.6138,1.6293,0.664,4.8414
1983Q1,488,3,1.1051,1.0875,0.1533,3.3153
1983Q2,488,3,0.9044,0.8974,0.0607,2.7132
1983Q3,488,3,0.8079,0.7174,0.2207,2.4237
1983Q4,488,3,0.8085,0.8044,0.0991,2.4255
1984Q1,488,3,0.6096,0.6222,0.1975,1.8288
1984Q2,488,3,0.3913,0.4073,0.2232,1.1739
1984Q3,488,3,1.068,1.0977,0.243,3.204
1984Q4,488,3,0.6714,0.733,0.1186,2.0142
1985Q1,488,3,0.5788,0.5739,0.1809,1.7364
1985Q2,488,3,0.7297,0.7497,0.1012,2.1891
1985Q3,488,3,0.6801,0.6484,0.1987,2.0403
1985Q4,488,3,0.7522,0.7176,0.0709,2.2566
1986Q1,488,3,1.1421,1.358,0.4665,3.4263
1986Q2,488,3,1.1212,1.1755,0.2413,3.3636
1986Q3,488,3,1.2196,1.2813,0.3509,3.6588
1986Q4,488,3,1.9779,1.543,0.822,5.9337
1987Q1,488,2,1.6056,1.6056,0.2023,3.2112
1987Q2,488,3,1.2641,1.3471,0.1837,3.7923
1987Q3,488,3,0.8728,1.0637,0.3386,2.6184
1987Q4,488,3,1.4133,1.5339,0.2519,4.2399
1988Q1,488,3,1.2803,1.508,0.4292,3.8409
1988Q2,488,3,0.7585,0.6767,0.2166,2.2755
1988Q3,488,3,0.5428,0.5914,0.371,1.6284
1988Q4,488,3,0.8187,0.7664,0.2964,2.4561
1989Q1,488,3,0.6323,0.7034,0.3041,1.8969
1989Q2,488,3,1.4923,1.3642,0.3588,4.4769
1989Q3,488,3,1.6571,1.5278,0.4232,4.9713
1989Q4,488,3,1.8843,2.1861,0.5296,5.6529
1990Q1,488,3,1.7679,2.0306,0.5065,5.3037
1990Q2,488,3,1.1693,1.1438,0.0518,3.5079
1990Q3,488,3,1.3717,1.4029,0.1955,4.1151
1990Q4,488,3,1.6914,1.7557,0.1642,5.0742
1991Q1,488,3,1.8363,1.9226,0.3539,5.5089
1991Q2,488,3,1.496,1.4216,0.1326,4.488
1991Q3,488,3,1.2356,1.2389,0.1406,3.7068
1991Q4,488,3,1.5221,1.6049,0.2097,4.5663
1992Q1,488,3,1.4336,1.6006,0.3333,4.3008
1992Q2,488,3,1.1912,1.1467,0.1774,3.5736
1992Q3,488,3,2.4349,2.3195,0.4078,7.3047
1992Q4,488,2,2.0386,2.0386,0.001,4.0772
1994Q4,488,1,0.7559,0.7559,,0.7559
1995Q1,488,3,0.7346,0.7036,0.0569,2.2038
1995Q2,488,3,0.7277,0.7293,0.015,2.1831
1995Q3,488,3,0.7212,0.7207,0.0046,2.1636
1995Q4,488,3,0.7833,0.7878,0.0089,2.3499
1996Q1,488,4,0.7663,0.7974,0.0946,3.0652
1996Q2,488,6,0.7435,0.7494,0.0334,4.461
1996Q3,488,6,0.7747,0.7769,0.0229,4.6482
1996Q4,488,7,0.7546,0.7625,0.0348,5.2822
1997Q1,488,9,0.6908,0.7032,0.0481,6.2172
1997Q2,488,9,0.6792,0.699,0.0426,6.1128
1997Q3,488,9,0.6705,0.6847,0.0423,6.0345
1997Q4,488,15,0.7302,0.7467,0.0689,10.953
1998Q1,488,15,0.7848,0.8124,0.0842,11.772
1998Q2,488,12,0.8282,0.8911,0.1437,9.9384
1998Q3,488,12,1.1415,1.1357,0.2486,13.698
1998Q4,488,12,1.836,1.7029,0.4629,22.032
1999Q1,488,12,1.5143,1.504,0.1473,18.1716
1999Q2,488,14,1.4914,1.4771,0.2561,20.8796
1999Q3,488,7,1.6142,1.4186,0.3166,11.2994
1999Q4,488,2,1.4091,1.4091,0.2009,2.8182
2000Q1,488,3,1.8168,1.7335,0.1898,5.4504
2000Q2,488,3,2.3476,2.2831,0.1433,7.0428
2000Q3,488,5,2.5989,2.7615,0.2483,12.9945
2000Q4,488,6,2.7863,2.7862,0.2767,16.7178
2001Q1,488,6,2.7049,2.67,0.313,16.2294
2001Q2,488,6,2.6178,2.6329,0.2273,15.7068
2001Q3,488,6,2.888,2.8478,0.36,17.328
2001Q4,488,6,8.2752,9.0555,1.351,49.6512
2002Q1,488,6,5.6957,5.7074,0.193,34.1742
2002Q2,488,6,4.5912,4.6076,0.0554,27.5472
2002Q3,488,5,6.2771,6.4849,1.4441,31.3855
2002Q4,488,3,7.9162,7.7039,0.3749,23.7486
2003Q1,488,3,7.3653,8.3261,1.7775,22.0959
2003Q2,488,3,5.6833,5.5401,0.4034,17.0499
2003Q3,488,3,4.117,4.0208,0.6448,12.351
2003Q4,488,4,2.9894,2.9595,0.1633,11.9576
2004Q1,488,6,2.4561,2.5185,0.6353,14.7366
2004Q2,488,7,2.4795,2.6165,1.0283,17.3565
2004Q3,488,8,2.8829,2.5862,1.4223,23.0632
2004Q4,488,9,3.0082,2.5508,1.9603,27.0738
2005Q1,488,6,1.7476,1.6533,0.828,10.4856
2005Q2,488,6,1.9863,1.9119,1.0733,11.9178
2005Q3,488,6,1.8777,1.798,0.8001,11.2662
2005Q4,488,5,2.1295,2.5458,0.7872,10.6475
2006Q1,488,3,2.3231,2.2863,0.0756,6.9693
2006Q2,488,3,1.7519,1.6034,0.3213,5.2557
2009Q2,488,1,5.0781,5.0781,,5.0781
2009Q3,488,4,4.1075,4.163,0.902,16.43
2009Q4,488,6,2.9352,2.9755,0.3666,17.6112
2010Q1,488,7,2.3831,2.3427,0.4971,16.6817
2010Q2,488,9,2.0254,2.0581,0.297,18.2286
2010Q3,488,9,2.0895,1.9828,0.3657,18.8055
2010Q4,488,11,1.9086,1.7818,0.4016,20.9946
2011Q1,488,12,1.7464,1.6612,0.4603,20.9568
2011Q2,488,14,1.6107,1.7477,0.3217,22.5498
2011Q3,488,15,1.9605,1.837,0.5093,29.4075
2011Q4,488,12,2.5786,2.5991,0.2412,30.9432
2012Q1,488,12,2.2415,2.2485,0.4069,26.898
2012Q2,488,12,2.114,2.0771,0.462,25.368
2012Q3,488,12,2.0316,1.9676,0.6709,24.3792
2012Q4,488,12,1.804,1.6304,0.6273,21.648
2013Q1,488,15,1.9096,1.5338,0.8328,28.644
2013Q2,488,13,1.9297,1.5778,0.7204,25.0861
2013Q3,488,12,2.0515,1.8933,0.8711,24.618
2013Q4,488,12,1.8441,1.5985,0.9764,22.1292
2014Q1,488,12,1.5481,1.0306,1.0914,18.5772
2014Q2,488,10,1.5353,1.2566,1.0107,15.353
2014Q3,488,9,1.635,1.1513,1.0989,14.715
2014Q4,488,9,1.7579,1.224,1.1319,15.8211
2015Q1,488,9,1.7839,1.3119,1.0583,16.0551
2015Q2,488,9,1.813,1.2561,1.0623,16.317
2015Q3,488,3,1.4479,1.2737,0.3059,4.3437
2015Q4,488,3,1.9545,1.9506,0.014,5.8635
2016Q1,488,1,2.0809,2.0809,,2.0809
1992Q1,492,1,2.1841,2.1841,,2.1841
1992Q2,492,4,1.9084,1.8364,0.2198,7.6336
1992Q3,492,6,1.6387,1.649,0.09,9.8322
1992Q4,492,6,1.9425,1.9489,0.0993,11.655
1993Q1,492,6,1.7072,1.7159,0.1421,10.2432
1993Q2,492,9,1.4801,1.5294,0.114,13.3209
1993Q3,492,9,1.3407,1.2993,0.1353,12.0663
1993Q4,492,9,1.2182,1.21,0.1667,10.9638
1994Q1,492,9,0.9485,0.9805,0.1538,8.5365
1994Q2,492,9,0.9695,0.9549,0.1764,8.7255
1994Q3,492,9,0.8651,0.8208,0.2024,7.7859
1994Q4,492,9,0.8663,0.7947,0.1965,7.7967
1995Q1,492,9,0.8335,0.7138,0.255,7.5015
1995Q2,492,9,0.8277,0.771,0.2168,7.4493
1995Q3,492,9,0.7862,0.7364,0.2096,7.0758
1995Q4,492,9,0.8478,0.7528,0.2312,7.6302
1996Q1,492,9,0.7947,0.766,0.1971,7.1523
1996Q2,492,9,0.6672,0.7111,0.1901,6.0048
1996Q3,492,9,0.6567,0.6488,0.2153,5.9103
1996Q4,492,9,0.6447,0.6566,0.2412,5.8023
1997Q1,492,9,0.5916,0.6418,0.1915,5.3244
1997Q2,492,6,0.6898,0.6987,0.0855,4.1388
1997Q3,492,6,0.6338,0.6327,0.0908,3.8028
1997Q4,492,6,0.7311,0.6935,0.1046,4.3866
1998Q1,492,6,0.8059,0.8115,0.0969,4.8354
1998Q2,492,6,0.8821,0.8881,0.0885,5.2926
1998Q3,492,6,1.5218,1.6233,0.5132,9.1308
1998Q4,492,6,1.7837,1.7777,0.158,10.7022
1999Q1,492,6,1.3508,1.3714,0.2042,8.1048
1999Q2,492,6,1.241,1.2479,0.1919,7.446
1999Q3,492,6,1.5562,1.5729,0.166,9.3372
1999Q4,492,6,1.5033,1.5426,0.2007,9.0198
2000Q1,492,7,1.566,1.4692,0.2666,10.962
2000Q2,492,9,1.8092,1.6361,0.3957,16.2828
2000Q3,492,9,1.6505,1.5788,0.3105,14.8545
2000Q4,492,9,1.5925,1.4919,0.3435,14.3325
2001Q1,492,9,1.3925,1.3086,0.3412,12.5325
2001Q2,492,6,1.3266,1.2806,0.3352,7.9596
2001Q3,492,15,1.5741,1.6156,0.3453,23.6115
2001Q4,492,15,1.7796,1.9328,0.4477,26.694
2002Q1,492,15,1.6693,1.8524,0.4411,25.0395
2002Q2,492,15,1.4152,1.4026,0.3603,21.228
2002Q3,492,15,1.3059,1.3455,0.1689,19.5885
2002Q4,492,15,1.3564,1.3572,0.3145,20.346
2003Q1,492,13,1.1883,1.3087,0.1975,15.4479
2003Q2,492,12,1.1897,1.1817,0.1874,14.2764
2003Q3,492,12,1.0821,1.0635,0.1932,12.9852
2003Q4,492,12,0.9827,1.0386,0.2145,11.7924
2004Q1,492,12,0.8573,0.8343,0.2676,10.2876
2004Q2,492,12,0.8005,0.756,0.2694,9.606
2004Q3,492,16,0.77,0.6847,0.1952,12.32
2004Q4,492,18,0.6763,0.639,0.2017,12.1734
2005Q1,492,12,0.5503,0.4891,0.1629,6.6036
2005Q2,492,12,0.6331,0.5671,0.1359,7.5972
2005Q3,492,12,0.6121,0.5741,0.1478,7.3452
2005Q4,492,12,0.6231,0.5657,0.1455,7.4772
2006Q1,492,12,0.6675,0.6191,0.1347,8.01
2006Q2,492,9,0.6819,0.5809,0.1913,6.1371
2006Q3,492,11,0.6922,0.6091,0.1585,7.6142
2006Q4,492,12,0.6904,0.6423,0.1158,8.2848
2007Q1,492,12,0.663,0.5966,0.1539,7.956
2007Q2,492,12,0.6631,0.6244,0.1404,7.9572
2007Q3,492,12,0.9032,0.8655,0.1586,10.8384
2007Q4,492,12,1.2915,1.2802,0.3923,15.498
2008Q1,492,21,1.6152,1.5184,0.4757,33.9192
2008Q2,492,18,1.6301,1.3787,0.5734,29.3418
2008Q3,492,16,1.8501,1.6139,0.6583,29.6016
2008Q4,492,15,3.1963,2.5587,1.9769,47.9445
2009Q1,492,21,2.8681,2.3261,1.366,60.2301
2009Q2,492,27,2.0325,1.4201,1.1147,54.8775
2009Q3,492,27,1.2284,1.0658,0.567,33.1668
2009Q4,492,27,1.1477,1.0405,0.497,30.9879
2010Q1,492,27,0.9144,0.8681,0.4174,24.6888
2010Q2,492,27,0.9412,0.8806,0.4553,25.4124
2010Q3,492,27,0.9219,0.8689,0.4227,24.8913
2010Q4,492,31,0.8778,0.7915,0.3793,27.2118
2011Q1,492,33,0.8117,0.7795,0.3719,26.7861
2011Q2,492,32,0.8074,0.8346,0.3686,25.8368
2011Q3,492,30,0.8985,0.846,0.439,26.955
2011Q4,492,30,1.0117,0.9753,0.4466,30.351
2012Q1,492,27,0.9422,0.8736,0.4125,25.4394
2012Q2,492,27,1.0054,0.8839,0.3729,27.1458
2012Q3,492,32,0.953,0.9956,0.4023,30.496
2012Q4,492,42,0.8423,0.7455,0.3803,35.3766
2013Q1,492,39,0.8588,0.838,0.3265,33.4932
2013Q2,492,36,0.9539,0.9697,0.2895,34.3404
2013Q3,492,36,0.9753,0.9027,0.2986,35.1108
2013Q4,492,36,0.8761,0.8185,0.2801,31.5396
2014Q1,492,36,0.7702,0.8106,0.2881,27.7272
2014Q2,492,36,0.6915,0.7634,0.3013,24.894
2014Q3,492,36,0.7182,0.7525,0.315,25.8552
2014Q4,492,36,0.8567,0.8611,0.3236,30.8412
2015Q1,492,36,0.8387,0.8403,0.4287,30.1932
2015Q2,492,36,0.8711,0.8867,0.4281,31.3596
2015Q3,492,33,0.9534,0.8894,0.4315,31.4622
2015Q4,492,27,0.7501,0.6008,0.4445,20.2527
2016Q1,492,9,0.9097,0.9509,0.4843,8.1873
1973Q1,511,3,1.3502,1.3523,0.0914,4.0506
1973Q2,511,3,1.2222,1.2117,0.0475,3.6666
1973Q3,511,3,1.0592,1.0356,0.1371,3.1776
1973Q4,511,3,1.2299,1.2394,0.0447,3.6897
1974Q1,511,3,1.1206,1.0863,0.0983,3.3618
1974Q2,511,3,1.1792,1.1289,0.153,3.5376
1974Q3,511,3,1.5324,1.5712,0.162,4.5972
1974Q4,511,3,1.5502,1.5195,0.0853,4.6506
1975Q1,511,3,1.0974,1.1257,0.0764,3.2922
1975Q2,511,3,0.861,0.8439,0.0772,2.583
1975Q3,511,3,0.824,0.8362,0.0389,2.472
1975Q4,511,3,0.6341,0.6287,0.022,1.9023
1976Q1,511,3,0.603,0.5993,0.099,1.809
1976Q2,511,3,0.5627,0.5966,0.0673,1.6881
1976Q3,511,3,0.1911,0.1901,0.0036,0.5733
1976Q4,511,3,0.4203,0.4291,0.0383,1.2609
1977Q1,511,3,0.1945,0.22,0.0719,0.5835
1977Q2,511,3,0.1209,0.1222,0.0222,0.3627
1977Q3,511,3,0.1131,0.0987,0.0362,0.3393
1977Q4,511,2,0.141,0.141,0.0289,0.282
1979Q4,511,2,0.2506,0.2506,0.1283,0.5012
1980Q1,511,3,0.4848,0.5958,0.1954,1.4544
1980Q2,511,3,0.5513,0.5065,0.1035,1.6539
1980Q4,511,1,0.2369,0.2369,,0.2369
1981Q1,511,1,0.3536,0.3536,,0.3536
1985Q2,511,1,0.0731,0.0731,,0.0731
1985Q4,511,1,0.1983,0.1983,,0.1983
1986Q1,511,5,0.6722,0.5862,0.5048,3.361
1986Q2,511,6,0.7997,0.9407,0.382,4.7982
1986Q3,511,9,1.1306,1.0665,0.2523,10.1754
1986Q4,511,9,1.0831,1.1469,0.11,9.7479
1987Q1,511,9,0.9403,1.1274,0.3131,8.4627
1987Q2,511,9,0.8177,1.0204,0.4965,7.3593
1987Q3,511,9,0.6947,0.8239,0.4215,6.2523
1987Q4,511,9,0.9908,1.0375,0.451,8.9172
1988Q1,511,9,0.9364,0.7839,0.3601,8.4276
1988Q2,511,6,0.6592,0.614,0.1938,3.9552
1988Q3,511,6,0.507,0.4932,0.3428,3.042
1988Q4,511,6,0.638,0.655,0.2643,3.828
1989Q1,511,3,0.7093,0.67,0.0787,2.1279
1989Q2,511,3,1.1056,1.0388,0.3041,3.3168
1989Q3,511,3,1.1471,1.1961,0.256,3.4413
1989Q4,511,3,1.1324,1.0988,0.0734,3.3972
1990Q1,511,3,0.7696,0.7713,0.0782,2.3088
1990Q2,511,3,0.7952,0.8991,0.3127,2.3856
1990Q3,511,3,1.0216,0.9611,0.1725,3.0648
1990Q4,511,3,1.4615,1.4854,0.2441,4.3845
1991Q1,511,3,1.2835,0.9696,0.5887,3.8505
1991Q2,511,3,0.949,0.9492,0.0075,2.847
1991Q3,511,4,1.3375,1.3487,0.6445,5.35
1991Q4,511,6,1.2216,1.2464,0.5542,7.3296
1992Q1,511,6,1.178,1.1777,0.6524,7.068
1992Q2,511,6,1.0357,0.9881,0.4268,6.2142
1992Q3,511,6,1.0093,0.9874,0.3487,6.0558
1992Q4,511,6,1.0855,1.0764,0.3916,6.513
1993Q1,511,7,0.6426,0.5722,0.2013,4.4982
1993Q2,511,12,0.5136,0.4167,0.2379,6.1632
1993Q3,511,12,0.5413,0.4428,0.2634,6.4956
1993Q4,511,12,0.5228,0.3796,0.2499,6.2736
1994Q1,511,13,0.4627,0.3449,0.228,6.0151
1994Q2,511,15,0.4376,0.3773,0.1396,6.564
1994Q3,511,15,0.4348,0.4262,0.0937,6.522
1994Q4,511,15,0.4897,0.468,0.1021,7.3455
1995Q1,511,15,0.5325,0.4665,0.1433,7.9875
1995Q2,511,18,0.5996,0.5536,0.2377,10.7928
1995Q3,511,18,0.6219,0.5769,0.2274,11.1942
1995Q4,511,20,0.6501,0.5216,0.2827,13.002
1996Q1,511,26,0.6695,0.4262,0.5614,17.407
1996Q2,511,30,0.8073,0.5704,0.7574,24.219
1996Q3,511,31,0.8441,0.6653,0.7612,26.1671
1996Q4,511,35,0.9891,0.7092,0.9514,34.6185
1997Q1,511,39,0.8852,0.7013,0.7046,34.5228
1997Q2,511,41,0.9588,0.7204,0.7161,39.3108
1997Q3,511,47,0.9293,0.6711,0.668,43.6771
1997Q4,511,61,1.0233,0.8494,0.7056,62.4213
1998Q1,511,62,1.0384,0.8511,0.6642,64.3808
1998Q2,511,61,1.0058,0.7577,0.7512,61.3538
1998Q3,511,61,1.4469,1.1232,0.9818,88.2609
1998Q4,511,63,1.5767,1.3243,0.9628,99.3321
1999Q1,511,66,1.3429,1.1625,0.8711,88.6314
1999Q2,511,66,1.4081,1.2661,0.7967,92.9346
1999Q3,511,47,1.5705,1.4026,0.9608,73.8135
1999Q4,511,44,1.5342,1.2852,0.9131,67.5048
2000Q1,511,42,1.6361,1.4077,0.8334,68.7162
2000Q2,511,36,2.0515,1.8384,0.7685,73.854
2000Q3,511,36,2.3143,2.5085,0.9442,83.3148
2000Q4,511,36,2.6087,2.5298,1.0835,93.9132
2001Q1,511,36,2.6167,2.5972,1.1654,94.2012
2001Q2,511,35,2.4947,2.0811,1.0693,87.3145
2001Q3,511,40,3.2094,2.2809,2.7821,128.376
2001Q4,511,44,3.7627,2.7985,3.1626,165.5588
2002Q1,511,48,2.7467,1.9857,2.2135,131.8416
2002Q2,511,54,2.9505,1.4894,3.7211,159.327
2002Q3,511,56,3.5138,1.5612,4.9486,196.7728
2002Q4,511,57,2.5448,1.4732,2.9542,145.0536
2003Q1,511,54,1.7791,1.1113,1.8398,96.0714
2003Q2,511,55,1.3565,0.9843,1.3029,74.6075
2003Q3,511,54,1.1735,0.8309,1.0058,63.369
2003Q4,511,54,1.0492,0.7999,0.9065,56.6568
2004Q1,511,52,1.0553,0.7916,0.8352,54.8756
2004Q2,511,49,1.0418,0.809,0.6526,51.0482
2004Q3,511,49,1.0883,0.8579,0.6153,53.3267
2004Q4,511,52,1.0607,0.8399,0.6354,55.1564
2005Q1,511,41,0.945,0.7605,0.6501,38.745
2005Q2,511,46,1.1798,0.7925,0.8247,54.2708
2005Q3,511,50,1.1522,0.8759,0.7121,57.61
2005Q4,511,46,1.4033,1.0957,0.8944,64.5518
2006Q1,511,43,1.5513,1.2271,0.8332,66.7059
2006Q2,511,36,1.3399,1.065,0.6658,48.2364
2006Q3,511,36,1.5255,1.1158,0.7986,54.918
2006Q4,511,36,1.4766,1.0689,0.7566,53.1576
2007Q1,511,33,1.2635,0.86,0.7797,41.6955
2007Q2,511,38,1.2662,0.9997,0.7081,48.1156
2007Q3,511,39,1.9975,1.5533,1.0094,77.9025
2007Q4,511,43,2.4867,1.826,1.1664,106.9281
2008Q1,511,43,3.7383,2.8154,2.4243,160.7469
2008Q2,511,39,3.8785,3.3113,2.4127,151.2615
2008Q3,511,39,5.8436,4.7871,5.7321,227.9004
2008Q4,511,36,12.0484,9.9529,6.0457,433.7424
2009Q1,511,36,11.6838,10.895,6.3346,420.6168
2009Q2,511,36,8.5469,6.5107,5.5417,307.6884
2009Q3,511,36,5.4618,4.4568,3.4434,196.6248
2009Q4,511,35,3.9988,4.781,1.8574,139.958
2010Q1,511,36,3.3755,4.3139,1.7766,121.518
2010Q2,511,38,3.3965,4.204,1.7368,129.067
2010Q3,511,38,3.659,4.4025,1.6508,139.042
